mlb_id,mlb_name,mlb_pos,mlb_team,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_position,davenport_id,espn_id,espn_name,espn_pos,fg_id,fg_name,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retrosheet_id,retrosheet_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth
467850,Edgmer Escalona,P,SF,R,R,1986,49901,escaled01,Edgmer Escalona,1670415,Edgmer Escalona,SP,ESCALONA19861006A,30407,Edgmer Escalona,SP,8574,Edgmer Escalona,escaled01,8729,Edgmer Escalona,P,escae001,Edgmer Escalona,9/10/2010,8729,Edgmer Escalona,RP,
450172,Edinson Volquez,P,KC,R,R,1983,45621,volqued01,Edinson Volquez,564090,Edinson Volquez,SP,VOLQUEZ19830703A,6401,Edinson Volquez,SP,3990,Edinson Volquez,volqued01,7639,Edinson Volquez,P,volqe001,Edinson Volquez,8/30/2005,7639,Edinson Vólquez,SP,SP3
500871,Eduardo Escobar,LF,MIN,S,R,1989,51653,escobed01,Eduardo Escobar,1670491,Eduardo Escobar,LF,ESCOBAR19890105A,30272,Eduardo Escobar,LF,6153,Eduardo Escobar,escobed01,9054,Eduardo Escobar,SS,escoe001,Eduardo Escobar,9/2/2011,9054,Eduardo Escobar,SS/LF,LF1
456488,Eduardo Nunez,3B,MIN,R,R,1987,48318,nunezed02,Eduardo Nunez,1098979,Eduardo Nunez,LF,NUNEZ19870615A,30290,Eduardo Nunez,LF,6848,Eduardo Nunez,nunezed02,8789,Eduardo Nunez,SS,nunee002,Eduardo Nunez,8/19/2010,8789,Eduardo Núñez,SS/3B,
593958,Eduardo Rodriguez,P,BOS,L,L,1993,67588,,,2042426,Eduardo Rodriguez,SP,,32675,Eduardo Rodriguez,SP,,,,9546,Eduardo Rodriguez,P,,,,,,,
500674,Eduardo Sanchez,P,CHC,R,R,1989,51584,sanched01,Eduardo Sanchez,1733866,Eduardo Sanchez,RP,SANCHEZ19890216A,,,,2966,Eduardo Sanchez,sanched01,8890,Eduardo Sanchez,P,sance001,Eduardo Sanchez,4/13/2011,8890,Eduardo Sánchez,RP,
542369,Edwar Cabrera,P,TEX,L,L,1987,58830,cabreed01,Edwar Cabrera,1915101,Edwar Cabrera,RP,CABRERA19871020A,,,,9211,Edwar Cabrera,cabreed01,9223,Edwar Cabrera,P,cabre002,Edwar Cabrera,6/27/2012,9223,Edwar Cabrera,SP,
465629,Edward Mujica,P,OAK,R,R,1984,46483,mujiced01,Edward Mujica,580528,Edward Mujica,RP,MUJICA19840510A,28501,Edward Mujica,RP,3970,Edward Mujica,mujiced01,7801,Edward Mujica,P,mujie001,Edward Mujica,6/21/2006,7801,Edward Mujica,RP,RP7
429665,Edwin Encarnacion,1B,TOR,R,R,1983,31564,encared01,Edwin Encarnacion,392294,Edwin Encarnacion,1B,ENCARNACI19830107A,5904,Edwin Encarnacion,1B,2151,Edwin Encarnacion,encared01,7278,Edwin Encarnacion,1B,encae001,Edwin Encarnacion,6/24/2005,7278,Edwin Encarnación,1B,1B1
546276,Edwin Escobar,P,BOS,L,L,1992,59446,escobed02,Edwin Escobar,2027505,Edwin Escobar,SP,ESCOBAR19920422A,32659,Edwin Escobar,SP,10337,Edwin Escobar,escobed02,9625,Edwin Escobar,P,escoe002,Edwin Escobar,8/27/2014,9625,Edwin Escobar,RP,
429719,Edwin Jackson,P,CHC,R,R,1983,37412,jacksed01,Edwin Jackson,433026,Edwin Jackson,RP,JACKSON19830909A,5842,Edwin Jackson,RP,1841,Edwin Jackson,jacksed01,7241,Edwin Jackson,P,jacke001,Edwin Jackson,9/9/2003,7241,Edwin Jackson,SP,RP5
519068,Efren Navarro,LF,LAA,L,L,1986,56991,navaref01,Efren Navarro,1671055,Efren Navarro,LF,NAVARRO19860514A,30337,Efren Navarro,LF,9854,Efren Navarro,navaref01,9051,Efren Navarro,LF,navae001,Efren Navarro,9/2/2011,9051,Efrén Navarro,LF/1B,
501303,Ehire Adrianza,2B,SF,S,R,1989,50677,adriaeh01,Ehire Adrianza,1666190,Ehire Adrianza,2B,ADRIANZA19890821A,30471,Ehire Adrianza,2B,8418,Ehire Adrianza,adriaeh01,9521,Ehire Adrianza,2B,adrie001,Ehire Adrianza,9/8/2013,9521,Ehire Adrianza,2B/SS,
467070,Elian Herrera,2B,MIL,S,R,1985,49824,herreel01,Elian Herrera,1803324,Elian Herrera,2B,HERRERA19850201A,31165,Elian Herrera,2B,5432,Elian Herrera,herreel01,9184,Elian Herrera,SS,herre001,Elian Herrera,5/15/2012,9184,Elián Herrera,SS/RF,SS2
553869,Elias Diaz,C,PIT,R,R,1990,66057,,,,,,,33594,Elias Diaz,C,,,,9923,Ed Easley,C,,,,,,,
471107,Elliot Johnson,2B,TEX,S,R,1984,37596,johnsel02,Elliot Johnson,548997,Elliot Johnson,2B,JOHNSON19840309A,29078,Elliot Johnson,RF,4751,Elliot Johnson,johnsel02,8204,Elliot Johnson,RF,johne002,Elliot Johnson,4/5/2008,8204,Elliot Johnson,RF/2B,
554239,Elmer Reyes,SS,ATL,R,R,1990,66159,,,1954540,Elmer Reyes,SS,REYES19901126A,31985,Elmer Reyes,SS,sa506274,Elmer Reyes,,,,,,,,,,,
468517,Elvin Ramirez,P,PIT,R,R,1987,49931,ramirel02,Elvin Ramirez,1787651,Elvin Ramirez,RP,RAMIREZ19871010A,,,,2247,Elvin Ramirez,ramirel02,8892,Elvin Ramirez,P,ramie005,Elvin Ramirez,6/3/2012,8892,Elvin Ramirez,RP,
462101,Elvis Andrus,SS,TEX,R,R,1988,46980,andruel01,Elvis Andrus,1099374,Elvis Andrus,SS,ANDRUS19880826A,29515,Elvis Andrus,SS,8709,Elvis Andrus,andruel01,8401,Elvis Andrus,SS,andre001,Elvis Andrus,4/6/2009,8401,Elvis Andrus,SS,SS1
542587,Elvis Araujo,P,PHI,L,L,1991,59874,araujel01,Elvis Araujo,,,,,33639,Elvis Araujo,RP,12854,Elvis Araujo,,9954,Elvis Araujo,P,,,,9954,Elvis Araujo,RP,RP7
466988,Emilio Bonifacio,2B,CWS,S,R,1985,45744,bonifem01,Emilio Bonifacio,1174267,Emilio Bonifacio,2B,BONIFACIO19850423A,28877,Emilio Bonifacio,2B,4054,Emilio Bonifacio,bonifem01,8112,Emilio Bonifacio,2B,bonie001,Emilio Bonifacio,9/2/2007,8112,Emilio Bonifacio,2B/CF,LF2
502034,Emmanuel Burriss,2B,SF,S,R,1985,50099,burriem01,Emmanuel Burriss,1488165,Emmanuel Burriss,SS,BURRISS19850117A,,,,2917,Emmanuel Burriss,burriem01,8225,Emmanuel Burriss,2B,burre001,Manny Burriss,4/20/2008,8225,Emmanuel Burriss,2B,
542255,Ender Inciarte,LF,ARI,L,L,1990,59112,inciaen01,Ender Inciarte,1808403,Ender Inciarte,LF,INCIARTE19901029A,31327,Ender Inciarte,LF,4922,Ender Inciarte,inciaen01,9355,Ender Inciarte,CF,incie001,Ender Inciarte,5/2/2014,9355,Ender Inciarte,CF,LF1
346795,Endy Chavez,RF,SEA,L,L,1978,393,chaveen01,Endy Chavez,181761,Endy Chavez,RF,CHAVEZ19780207A,4727,Endy Chavez,RF,768,Endy Chavez,chaveen01,6733,Endy Chavez,RF,chave002,Endy Chavez,5/29/2001,6733,Endy Chávez,RF/CF,
491688,Enerio Del Rosario,P,HOU,R,R,1985,51178,delroen01,Enerio Del Rosario,1725344,Enerio Del Rosario,RP,DELROSARI19851016A,,,,4204,Enerio Del Rosario,delroen01,8734,Enerio Del Rosario,P,delre001,Enerio Del Rosario,5/24/2010,8734,Enerio Del Rosario,RP,
520976,Engel Beltre,RF,TEX,L,L,1989,55561,beltren01,Engel Beltre,1630073,Engel Beltre,CF,BELTRE19891101A,30304,Engel Beltre,CF,4918,Engel Beltre,beltren01,9441,Engel Beltre,CF,belte002,Engel Beltre,6/26/2013,9441,Engel Beltre,CF,
544836,Enny Romero,P,TB,L,L,1991,60841,romeren01,Enny Romero,1956931,Enny Romero,SP,ROMERO19910124A,31942,Enny Romero,SP,4001,Enny Romero,romeren01,9537,Enny Romero,P,romee002,Enny Romero,9/22/2013,9537,Enny Romero,SP,
542609,Enrique Burgos,P,ARI,R,R,1990,59890,burgoen02,Enrique Burgos,2049970,Enrique Burgos,RP,,2931,Enrique Burgos,RP,3895,Enrique Burgos,,9950,Enrique Burgos,P,burge001,Enrique Burgos,,9950,Enrique Burgos,RP,RP7
571771,Enrique Hernandez,CF,LAD,R,R,1991,59660,hernaen02,Enrique Hernandez,1810385,Enrique Hernandez,SS,,31358,Enrique Hernandez,SS,10472,Enrique Hernandez,hernaen02,9754,Kike Hernandez,CF,herne001,Enrique Hernandez,7/1/2014,9754,Kike Hernández,CF/2B,CF2
541640,Erasmo Ramirez,P,TB,R,R,1990,59012,ramirer02,Erasmo Ramirez,1939521,Erasmo Ramirez,RP,RAMIREZ19900502A,31983,Erasmo Ramirez,RP,10314,Erasmo Ramirez,ramirer02,9135,Erasmo Ramirez,P,ramie004,Erasmo Ramirez,4/9/2012,9135,Erasmo Ramírez,SP/RP,RP6
493472,Eric Campbell,3B,NYM,R,R,1987,58125,campber01,Eric Campbell,1665895,Eric Campbell,3B,,31171,Eric Campbell,3B,6938,Eric Campbell,campber01,9700,Eric Campbell,1B,campe001,Eric Campbell,5/10/2014,9700,Éric Campbell,1B/3B,3B1
456544,Eric Farris,2B,MIL,R,R,1986,53339,farrier01,Eric Farris,1740926,Eric Farris,2B,FARRIS19860303A,,,,2066,Eric Farris,farrier01,9000,Eric Farris,2B,farre001,Eric Farris,7/28/2011,9000,Eric Farris,2B,
543174,Eric Fornataro,P,WSH,R,R,1988,57853,fornaer01,Eric Fornataro,2027416,Eric Fornataro,RP,FORNATARO19880102A,32600,Eric Fornataro,RP,7042,Eric Fornataro,fornaer01,9675,Eric Fornataro,P,forne001,Eric Fornataro,4/21/2014,9675,Eric Fornataro,RP,
518700,Eric Fryer,C,MIN,R,R,1985,56298,fryerer01,Eric Fryer,1662083,Eric Fryer,C,FRYER19850826A,32006,Eric Fryer,C,8145,Eric Fryer,fryerer01,8975,Eric Fryer,C,fryee001,Eric Fryer,6/26/2011,8975,Eric Fryer,C,
543333,Eric Hosmer,1B,KC,L,L,1989,57988,hosmeer01,Eric Hosmer,1669561,Eric Hosmer,1B,HOSMER19891024A,30993,Eric Hosmer,1B,3516,Eric Hosmer,hosmeer01,8857,Eric Hosmer,1B,hosme001,Eric Hosmer,5/6/2011,8857,Eric Hosmer,1B,1B1
518852,Eric Jokisch,P,CHC,R,L,1989,65878,jokiser01,Eric Jokisch,2114626,Eric Jokisch,SP,,33176,Eric Jokisch,SP,11157,Eric Jokisch,jokiser01,9830,Eric Jokisch,P,jokie001,Eric Jokisch,9/7/2014,9830,Eric Jokisch,RP,
447714,Eric O'Flaherty,P,OAK,L,L,1985,46413,oflaher01,Eric O'Flaherty,1103051,Eric O'Flaherty,RP,OFLAHERT19850205A,28549,Eric O'Flaherty,RP,5746,Eric O'Flaherty,oflaher01,7837,Eric O'Flaherty,P,oflae001,Eric O'Flaherty,8/16/2006,7837,Eric O'Flaherty,RP,
519299,Eric Sogard,2B,OAK,L,R,1986,57552,sogarer01,Eric Sogard,1600755,Eric Sogard,2B,SOGARD19860522A,29732,Eric Sogard,2B,7927,Eric Sogard,sogarer01,8828,Eric Sogard,2B,sogae001,Eric Sogard,9/14/2010,8828,Eric Sogard,2B,2B1
445590,Eric Stults,P,ATL,L,L,1979,43330,stulter01,Eric Stults,593276,Eric Stults,SP,STULTS19791209A,28591,Eric Stults,SP,8011,Eric Stults,stulter01,7869,Eric Stults,P,stule002,Eric Stults,9/5/2006,7869,Eric Stults,SP,SP4
474668,Eric Surkamp,P,CWS,L,L,1987,58721,surkaer01,Eric Surkamp,1839913,Eric Surkamp,RP,SURKAMP19870716A,31800,Eric Surkamp,RP,2540,Eric Surkamp,surkaer01,9029,Eric Surkamp,P,surke001,Eric Surkamp,8/27/2011,9029,Eric Surkamp,RP,
458913,Eric Young Jr.,CF,ATL,S,R,1985,49200,younger03,Eric Young,548875,Eric Young,CF,YOUNG19850525A,29759,Eric Young Jr.,LF,7158,Eric Young,younger03,8399,Eric Young Jr.,CF,youne003,Eric Young,8/25/2009,8399,Eric Young Jr.,CF/LF,CF1
430947,Erick Aybar,SS,LAA,S,R,1984,32318,aybarer01,Erick Aybar,479165,Erick Aybar,SS,AYBAR19840114A,6522,Erick Aybar,SS,4082,Erick Aybar,aybarer01,7744,Erick Aybar,SS,aybae001,Erick Aybar,5/16/2006,7744,Erick Aybar,SS,SS1
407853,Erik Bedard,P,TB,L,L,1979,1195,bedarer01,Erik Bedard,288939,Erik Bedard,SP,BEDARD19790306A,5099,Erik Bedard,SP,126,Erik Bedard,bedarer01,6910,Erik Bedard,P,bedae001,Erik Bedard,4/17/2002,6910,Erik Bedard,SP/RP,
449170,Erik Cordier,P,SF,R,R,1986,52282,cordier01,Erik Cordier,1735786,Erik Cordier,SP,CORDIER19860225A,30551,Erik Cordier,SP,4086,Erik Cordier,cordier01,9835,Erik Cordier,P,corde001,Erik Cordier,9/3/2014,9835,Erik Cordier,RP,
458530,Erik Davis,P,WSH,R,R,1986,53165,daviser02,Erik Davis,2027436,Erik Davis,RP,DAVIS19861008A,31599,Erik Davis,RP,8422,Erik Davis,daviser02,9417,Erik Davis,P,davie002,Erik Davis,6/2/2013,9417,Erik Davis,RP,
592340,Erik Goeddel,P,NYM,R,R,1988,66999,goedder01,Erik Goeddel,2107838,Erik Goeddel,RP,GOEDDEL19881220A,31744,Erik Goeddel,RP,11712,Erik Goeddel,goedder01,9807,Erik Goeddel,P,goede001,Erik Goeddel,9/1/2014,9807,Erik Goeddel,RP,RP6
570481,Erik Gonzalez,SS,CLE,R,R,1991,66263,,,2052583,Erik Gonzalez,2B,GONZALEZ19910831A,33018,Erik Gonzalez,2B,sa506001,Erik Gonzalez,,,,,,,,,,,
605304,Erik Johnson,P,CWS,R,R,1989,70456,johnser04,Erik Johnson,1947826,Erik Johnson,SP,JOHNSON19891230A,32176,Erik Johnson,SP,12520,Erik Johnson,johnser04,9516,Erik Johnson,P,johne003,Erik Johnson,9/4/2013,9516,Erik Johnson,SP,
518900,Erik Komatsu,RF,MIN,L,L,1987,58358,komater01,Erik Komatsu,1669648,Erik Komatsu,RF,KOMATSU19871001A,,,,8039,Erik Komatsu,komater01,9136,Erik Komatsu,OF,komae001,Erik Komatsu,4/6/2012,9136,Erik Komatsu,RF,
456124,Erik Kratz,C,KC,R,R,1980,38161,kratzer01,Erik Kratz,585622,Erik Kratz,C,KRATZ19800615A,29524,Erik Kratz,C,4403,Erik Kratz,kratzer01,8760,Erik Kratz,C,krate001,Erik Kratz,7/17/2010,8760,Erik Kratz,C,
628326,Erisbel Arruebarrena,SS,LAD,R,R,1990,102261,arrueba01,Erisbel Arruebarrena,2118180,Erisbel Arruebarrena,SS,,33307,Erisbel Arruebarrena,SS,15809,Erisbel Arruebarrena,arrueer01,9710,Erisbel Arruebarrena,SS,arrue001,Erisbel Arruebarrena,5/23/2014,9710,Erisbel Arruebarrena,SS/2B,
457117,Ernesto Frieri,P,TB,R,R,1985,45918,frierer01,Ernesto Frieri,1390885,Ernesto Frieri,RP,FRIERI19850719A,29984,Ernesto Frieri,RP,5178,Ernesto Frieri,frierer01,8599,Ernesto Frieri,P,friee001,Ernesto Frieri,9/26/2009,8599,Ernesto Frieri,RP,RP3
429722,Ervin Santana,P,MIN,R,R,1982,31607,santaer01,Ervin Santana,479168,Ervin Santana,SP,SANTANA19831128A,6280,Ervin Santana,SP,3200,Ervin Santana,santaer01,7547,Ervin Santana,P,sante001,Ervin Santana,5/17/2005,7547,Ervin Santana,SP,SP2
469134,Esmil Rogers,P,NYY,R,R,1985,49957,rogeres01,Esmil Rogers,1392908,Esmil Rogers,RP,ROGERS19850814A,30008,Esmil Rogers,RP,6317,Esmil Rogers,rogeres01,8595,Esmil Rogers,P,rogee002,Esmil Rogers,9/12/2009,8595,Esmil Rogers,RP/SP,RP5
543495,Ethan Martin,P,PHI,R,R,1989,60014,martiet01,Ethan Martin,1674410,Ethan Martin,RP,MARTIN19890606A,30771,Ethan Martin,RP,3877,Ethan Martin,martiet01,9326,Ethan Martin,P,marte002,Ethan Martin,8/2/2013,9326,Ethan Martin,RP,
553993,Eugenio Suarez,SS,CIN,R,R,1991,66110,suareeu01,Eugenio Suarez,1960254,Eugenio Suarez,SS,SUAREZ19910718A,32367,Eugenio Suarez,SS,12552,Eugenio Suarez,suareeu01,9724,Eugenio Suarez,SS,suare001,Eugenio Suarez,6/4/2014,9724,Eugenio Suárez,SS,
545001,Eury De La Rosa,P,LAD,L,L,1990,60091,delareu01,Eury De La Rosa,2027499,Eury De La Rosa,RP,DELAROSA19900224A,32701,Eury De La Rosa,RP,4055,Eury De la Rosa,delareu01,9461,Eury De La Rosa,P,delae002,Eury de la Rosa,7/14/2013,9461,Eury De La Rosa,RP,
516811,Eury Perez,CF,ATL,R,R,1990,57115,perezeu01,Eury Perez,1756632,Eury Perez,CF,PEREZ19900530A,31286,Eury Perez,CF,10299,Eury Perez,perezeu01,9290,Eury Perez,CF,peree003,Eury Perez,9/1/2012,9290,Eury Pérez,CF,
457751,Evan Crawford,P,TOR,R,L,1986,57757,crawfev01,Evan Crawford,1915037,Evan Crawford,RP,CRAWFORD19860902A,31546,Evan Crawford,RP,7249,Evan Crawford,crawfev01,9155,Evan Crawford,P,crawe001,Evan Crawford,4/15/2012,,,,
594828,Evan Gattis,DH,HOU,R,R,1986,67758,gattiev01,Evan Gattis,1941510,Evan Gattis,DH,GATTIS19860818A,32863,Evan Gattis,DH,11003,Evan Gattis,gattiev01,9356,Evan Gattis,C,gatte001,Evan Gattis,4/3/2013,9356,Evan Gattis,C/LF,DH1
446334,Evan Longoria,3B,TB,R,R,1985,52448,longoev01,Evan Longoria,1114751,Evan Longoria,3B,LONGORIA19851007A,28639,Evan Longoria,3B,9368,Evan Longoria,longoev01,7914,Evan Longoria,3B,longe001,Evan Longoria,4/12/2008,7914,Evan Longoria,3B,3B1
605359,Evan Marshall,P,ARI,R,R,1990,69552,marshev01,Evan Marshall,1945243,Evan Marshall,RP,,32100,Evan Marshall,RP,12297,Evan Marshall,marshev01,9697,Evan Marshall,P,marse001,Evan Marshall,5/6/2014,9697,Evan Marshall,RP,
457425,Evan Meek,P,BAL,R,R,1983,48112,meekev01,Evan Meek,1422586,Evan Meek,RP,MEEK19830512A,28934,Evan Meek,RP,5109,Evan Meek,meekev01,8151,Evan Meek,P,meeke001,Evan Meek,4/2/2008,8151,Evan Meek,RP,
519175,Evan Reed,P,DET,R,R,1985,57618,reedev01,Evan Reed,1740996,Evan Reed,RP,REED19851231A,30690,Evan Reed,RP,1349,Evan Reed,reedev01,9258,Evan Reed,P,reede002,Evan Reed,5/16/2013,9258,Evan Reed,RP,
519267,Evan Scribner,P,OAK,R,R,1985,56759,scribev01,Evan Scribner,1784688,Evan Scribner,RP,SCRIBNER19850719A,30970,Evan Scribner,RP,7525,Evan Scribner,scribev01,8913,Evan Scribner,P,scrie001,Evan Scribner,4/26/2011,8913,Evan Scribner,RP,RP2
501870,Everett Teaford,P,TB,L,L,1984,51094,teafoev01,Everett Teaford,1784766,Everett Teaford,RP,TEAFORD19840515A,31089,Everett Teaford,RP,3732,Everett Teaford,teafoev01,8931,Everett Teaford,P,teafe001,Everett Teaford,5/17/2011,8931,Everett Teaford,RP,
465784,Everth Cabrera,SS,BAL,S,R,1986,49628,cabreev01,Everth Cabrera,1655635,Everth Cabrera,SS,CABRERA19861117A,30155,Everth Cabrera,SS,8155,Everth Cabrera,cabreev01,8430,Everth Cabrera,SS,cabre001,Everth Cabrera,4/8/2009,8430,Everth Cabrera,SS,
485567,Ezequiel Carrera,CF,TOR,L,L,1987,45794,carreez01,Ezequiel Carrera,1589117,Ezequiel Carrera,RF,CARRERA19870611A,29008,Ezequiel Carrera,RF,9048,Ezequiel Carrera,carreez01,8673,Ezequiel Carrera,LF,carre001,Ezequiel Carrera,5/20/2011,8673,Ezequiel Carrera,LF/CF,LF1
462956,Felipe Paulino,P,BOS,R,R,1983,46454,paulife01,Felipe Paulino,580599,Felipe Paulino,SP,PAULINO19831005A,28871,Felipe Paulino,SP,3777,Felipe Paulino,paulife01,8106,Felipe Paulino,P,paulf001,Felipe Paulino,9/5/2007,8106,Felipe Paulino,SP/RP,
553878,Felipe Rivero,P,WSH,L,L,1991,66064,riverfe01,Felipe Rivero,2027506,Felipe Rivero,RP,RIVERO19910705A,32562,Felipe Rivero,RP,12076,Felipe Rivero,,9934,Felipe Rivero,P,,,,9934,Felipe Rivero,RP,
467094,Felix Doubront,P,CHC,L,L,1987,46026,doubrfe01,Felix Doubront,1654333,Felix Doubront,SP,DOUBRONT19871023A,30066,Felix Doubront,SP,1478,Felix Doubront,doubrfe01,8746,Felix Doubront,P,doubf001,Felix Doubront,6/18/2010,8746,Felix Doubront,SP,
433587,Felix Hernandez,P,SEA,R,R,1986,45536,hernafe02,Felix Hernandez,541516,Felix Hernandez,SP,HERNANDEZ19860408A,6194,Felix Hernandez,SP,4772,Felix Hernandez,hernafe02,7487,Felix Hernandez,P,hernf002,Felix Hernandez,8/4/2005,7487,Félix Hernández,SP,SP1
472551,Fernando Abad,P,OAK,L,L,1985,49706,abadfe01,Fernando Abad,1723564,Fernando Abad,RP,ABAD19851217A,30417,Fernando Abad,RP,4994,Fernando Abad,abadfe01,8767,Fernando Abad,P,abadf001,Fernando Abad,7/28/2010,8767,Fernando Abad,RP/SP,RP4
407845,Fernando Rodney,P,SEA,R,R,1977,1449,rodnefe01,Fernando Rodney,284634,Fernando Rodney,RP,RODNEY19770318A,5111,Fernando Rodney,RP,494,Fernando Rodney,rodnefe01,6922,Fernando Rodney,P,rodnf001,Fernando Rodney,5/4/2002,6922,Fernando Rodney,RP,RP1
451775,Fernando Rodriguez,P,OAK,R,R,1984,48657,rodrife02,Fernando Rodriguez,1479781,Fernando Rodriguez,RP,RODRIGUEZ19840618A,29326,Fernando Rodriguez,RP,7558,Fernando Rodriguez,rodrife02,8460,Fernando Rodriguez,P,rodrf004,Fernando Rodriguez,5/2/2009,8460,Fernando Rodríguez,RP,RP5
477569,Fernando Salas,P,LAA,R,R,1985,48858,salasfe01,Fernando Salas,1661513,Fernando Salas,RP,SALAS19850530A,30650,Fernando Salas,RP,4971,Fernando Salas,salasfe01,8739,Fernando Salas,P,salaf001,Fernando Salas,5/28/2010,8739,Fernando Salas,RP,RP6
465041,Francisco Cervelli,C,PIT,R,R,1986,45844,cervefr01,Francisco Cervelli,1200051,Francisco Cervelli,C,CERVELLI19860306A,29273,Francisco Cervelli,C,5275,Francisco Cervelli,cervefr01,8387,Francisco Cervelli,C,cervf001,Francisco Cervelli,9/18/2008,8387,Francisco Cervelli,C,C1
150188,Francisco Cordero,P,BOS,R,R,1975,1257,cordefr01,Francisco Cordero,146206,Francisco Cordero,RP,CORDERO19750511A,,,,1243,Francisco Cordero,cordefr01,6300,Francisco Cordero,P,cordf002,Francisco Cordero,8/2/1999,,,,
434538,Francisco Liriano,P,PIT,L,L,1983,38551,liriafr01,Francisco Liriano,530359,Francisco Liriano,SP,LIRIANO19831026A,6211,Francisco Liriano,SP,3201,Francisco Liriano,liriafr01,7504,Francisco Liriano,P,lirif001,Francisco Liriano,9/5/2005,7504,Francisco Liriano,SP,SP1
501317,Francisco Peguero,LF,BAL,R,R,1988,50690,peguefr01,Francisco Peguero,1666195,Francisco Peguero,LF,PEGUERO19880601A,30402,Francisco Peguero,LF,5496,Francisco Peguero,peguefr01,9276,Francisco Peguero,LF,peguf001,Francisco Peguero,8/25/2012,9276,Francisco Peguero,LF/RF,
506747,Francisco Pena,C,KC,R,R,1989,57096,penafr01,Francisco Pena,1205583,Francisco Pena,C,PENA19891012A,30531,Francisco Pena,C,8298,Francisco Pena,penafr01,9709,Francisco Pena,C,penaf001,Francisco Pena,5/20/2014,9709,Francisco Peña,C,
408061,Francisco Rodriguez,P,MIL,R,R,1982,31311,rodrifr03,Francisco Rodriguez,288981,Francisco Rodriguez,RP,RODRIGUEZ19820107A,5357,Francisco Rodriguez,RP,1642,Francisco Rodriguez,rodrifr03,7029,Francisco Rodriguez,P,rodrf003,Francisco Rodriguez,9/18/2002,7029,Francisco Rodríguez,RP,RP1
499107,Francisley Bueno,P,KC,L,L,1981,51505,buenofr01,Francisley Bueno,1539222,Francisley Bueno,RP,BUENOcubaF01,29202,Francisley Bueno,RP,5980,Francisley Bueno,buenofr01,8316,Francisley Bueno,P,buenf001,Francisley Bueno,8/13/2008,8316,Francisley Bueno,RP,
407911,Frank Francisco,P,CWS,R,R,1979,35574,francfr01,Frank Francisco,484950,Frank Francisco,RP,FRANCISCO19790911A,5963,Frank Francisco,RP,1933,Frank Francisco,francfr01,7327,Frank Francisco,P,franf001,Frank Francisco,5/14/2004,7327,Frank Francisco,RP,
571057,Frank Garces,P,SD,L,L,1990,69208,garcefr01,Frank Garces,2144705,Frank Garces,RP,,33629,Frank Garces,RP,13144,Frank Garces,garcefr01,9792,Frank Garces,P,garcf003,Frank Garces,8/19/2014,9792,Frank Garcés,RP,RP7
497807,Frank Herrmann,P,CLE,L,R,1984,51501,herrmfr01,Frank Herrmann,1732485,Frank Herrmann,RP,HERRMANN19840530A,30522,Frank Herrmann,RP,7960,Frank Herrmann,herrmfr01,8740,Frank Herrmann,P,herrf001,Frank Herrmann,6/4/2010,8740,Frank Herrmann,RP,
593423,Frankie Montas,P,CWS,R,R,1993,67243,,,2117122,Frankie Montas,SP,,33249,Frankie Montas,SP,,,,,,,,,,,,,
429711,Franklin Gutierrez,CF,SEA,R,R,1983,36436,gutiefr01,Franklin Gutierrez,392462,Franklin Gutierrez,RF,GUTIERREZ19830221A,6408,Franklin Gutierrez,RF,3255,Franklin Gutierrez,gutiefr01,7644,Franklin Gutierrez,OF,gutif001,Franklin Gutierrez,8/31/2005,7644,Franklin Gutiérrez,CF,
462985,Franklin Morales,P,KC,L,L,1986,48448,moralfr01,Franklin Morales,1200730,Franklin Morales,RP,MORALES19860124A,28675,Franklin Morales,RP,5088,Franklin Morales,moralfr01,7951,Franklin Morales,P,moraf001,Franklin Morales,8/18/2007,7951,Franklin Morales,SP/RP,RP7
518692,Freddie Freeman,1B,ATL,L,R,1989,56289,freemfr01,Freddie Freeman,1630079,Freddie Freeman,1B,FREEMAN19890912A,30193,Freddie Freeman,1B,5361,Freddie Freeman,freemfr01,8658,Freddie Freeman,1B,freef001,Freddie Freeman,9/1/2010,8658,Freddie Freeman,1B,1B1
520471,Freddy Galvis,SS,PHI,S,R,1989,57302,galvifr01,Freddy Galvis,1603347,Freddy Galvis,SS,GALVIS19891114A,29670,Freddy Galvis,SS,6609,Freddy Galvis,galvifr01,9132,Freddy Galvis,SS,galvf001,Freddy Galvis,4/5/2012,9132,Freddy Galvis,SS/3B,SS1
150119,Freddy Garcia,P,ATL,R,R,1976,1152,garcifr03,Freddy Garcia,21559,Freddy Garcia,SP,GARCIA19760610A,4007,Freddy Garcia,SP,1077,Freddy Garcia,garcifr02,6168,Freddy Garcia,P,garcf002,Freddy Garcia,4/7/1999,6168,Freddy García,SP,
430686,Freddy Guzman,DH,TB,S,R,1983,45376,guzmafr01,Freddy Guzman,448932,Freddy Guzman,CF,DELOSSANT19830808A,6065,Freddy Guzman,CF,2162,Freddy Guzman,guzmafr01,7405,Freddy Guzman,OF,guzmf001,Freddy Guzman,8/17/2004,7405,Freddy Guzmán,CF,
593679,Gabriel Ynoa,P,NYM,R,R,1993,67451,,,2159740,Gabriel Ynoa,SP,,33651,Gabriel Ynoa,SP,,,,,,,,,,,,,
